Entity,Code,Year,Hydropower (terawatt-hours),Wind (terawatt-hours),Solar (terawatt-hours),Other renewables (modern biofuels; geothermal; wave & tidal) (terawatt-hours)
New Zealand,NZL,2000,24.434976767676474,0.1202080808080794,0,3.479374736842127
New Zealand,NZL,2001,21.681168686868446,0.13898787878787708,0,3.304957894736866
New Zealand,NZL,2002,24.865807880559785,0.15548315959595788,0,3.2792889336842346
New Zealand,NZL,2003,23.62570605209566,0.14647785454545262,0,3.152355714453467
New Zealand,NZL,2004,27.23371405984817,0.3614674989898946,0,3.249577387449412
New Zealand,NZL,2005,23.330165817676512,0.6145911649494864,0,3.5731629092105512
New Zealand,NZL,2006,23.566757722095673,0.6212769911111018,0,3.905025836315814
New Zealand,NZL,2007,23.647040773232057,0.9296244150504943,0.0034058945031770612,4.109832177631605
New Zealand,NZL,2008,22.350371489266394,1.0581188036868572,0.003430747478787839,4.757211734427188
New Zealand,NZL,2009,24.215194386663047,1.4774015201790647,0.003451888890909049,5.419032629970985
New Zealand,NZL,2010,24.72822985166528,1.637253421712848,0.003828523748096843,6.419842543834184
New Zealand,NZL,2011,25.11219758538069,1.9564518122512802,0.004126850273922569,6.690893030556139
New Zealand,NZL,2012,22.896184225240322,2.0803755822328935,0.004822945500849256,6.8247344798256675
New Zealand,NZL,2013,23.05981130828196,2.024367076692197,0.007116062121212036,7.015353135225453
New Zealand,NZL,2014,24.367046455966374,2.214394001386632,0.017580877575757357,7.850982442402544
New Zealand,NZL,2015,24.600666865103733,2.3644633987052224,0.034407126868686445,8.421844224229405
New Zealand,NZL,2016,25.987882189607273,2.326611823254496,0.052223580606060034,8.445445162487536
Non-OECD,,1965,212.40646112836933,0,0,0
Non-OECD,,1966,232.53786617589674,0,0,0
Non-OECD,,1967,234.50300954683252,0,0,0
Non-OECD,,1968,266.9453186720566,0,0,0
Non-OECD,,1969,289.9841365947028,0,0,0
Non-OECD,,1970,322.4217389160857,0,0,0.5708901394557824
Non-OECD,,1971,338.9502486262349,0,0,2.2513663384353744
Non-OECD,,1972,358.2671654636116,0,0,2.252433326829806
Non-OECD,,1973,373.33039367195903,0,0,2.3944677219387756
Non-OECD,,1974,414.1864801674313,0,0,2.5175298
Non-OECD,,1975,429.0223499265468,0,0,2.9991964429245286
Non-OECD,,1976,460.8138346678664,0,0,3.4742265005102033
Non-OECD,,1977,503.44608111882275,0,0,3.7945156931079667
Non-OECD,,1978,547.0416212906156,0,0,4.191033177564102
Non-OECD,,1979,593.9276425916545,0,0,5.1316954416666665
Non-OECD,,1980,630.825218662874,0,0,6.555609867121309
Non-OECD,,1981,652.059806540822,0,0,8.905208878898632
Non-OECD,,1982,655.1162553855107,0,0,9.544111104944035
Non-OECD,,1983,681.3862697291889,0,0,11.324917254501564
Non-OECD,,1984,747.0289704167805,0,0,11.59030447600378
Non-OECD,,1985,787.7690520421082,0,0,12.111622477481122
Non-OECD,,1986,823.799222275763,0,0,12.32656575236973
Non-OECD,,1987,850.8308499282425,0,0,12.120801367356497
Non-OECD,,1988,900.409892218837,0,0,12.319091304705585
Non-OECD,,1989,925.3416787405048,0,0,13.092921168920684
Non-OECD,,1990,954.9764115850693,0.03433333333333294,0.002,15.494651464671245
Non-OECD,,1991,995.3842161343157,0.12300090909090898,0.002,15.54594375416159
Non-OECD,,1992,998.444163105317,0.22078313131312977,0.0031010101010101,16.774399423398528
Non-OECD,,1993,1059.9369518425347,0.312035656565654,0.0041010101010101,16.542804628291236
Non-OECD,,1994,1123.666490551681,0.5899072727272681,0.0051010101010101,18.943779006883283
Non-OECD,,1995,1165.0399625249595,1.128285151515145,0.008111111111111098,22.68786356592393
Non-OECD,,1996,1163.7777733369965,1.0256194557474732,0.015161616161616088,23.972943552143906
Non-OECD,,1997,1184.5301957890645,1.3065784435151493,0.017163616161616088,27.758810627562358
Non-OECD,,1998,1239.8024231799889,1.5699841629564604,0.0690123644598438,30.78411744929801
Non-OECD,,1999,1249.225258903968,2.1529233408518103,0.07322573399580667,35.11932604856289
Non-OECD,,2000,1289.4070783591542,2.721800127567669,0.08410063925102745,37.508507073546966
Non-OECD,,2001,1323.794712198245,3.657298801619182,0.09960009193469196,40.04721644391407
Non-OECD,,2002,1349.3858592869847,3.908636322456959,0.14249999848183414,42.08461982130704
Non-OECD,,2003,1371.0311433310278,4.804214690948877,0.16775382053997728,45.61644102481993
Non-OECD,,2004,1521.009691611091,8.01015259909231,0.1898274886258886,48.990032885117735
Non-OECD,,2005,1627.5591454573973,9.609044633354927,0.20840803659152737,53.62237199932885
Non-OECD,,2006,1725.7563080288141,15.537487876432786,0.23605025895019183,60.55712363746127
Non-OECD,,2007,1806.7196681150833,20.228860848770648,0.27325385531779517,69.12679271652999
Non-OECD,,2008,1938.9516521143457,30.68284898781445,0.4070092439508047,79.86603139000634
Non-OECD,,2009,1940.1810808712394,51.21863158670448,0.6409866315042131,94.19910661491393
Non-OECD,,2010,2087.2813485424495,72.71659046453382,1.543920592485558,112.17753336787891
Non-OECD,,2011,2117.7961784138934,106.57407419003619,4.280408209876129,119.6120341719968
Non-OECD,,2012,2288.1673875420847,143.4196164087905,8.143549035537788,128.4278157443775
Non-OECD,,2013,2388.507967025788,198.92518917136087,17.38851459363699,143.1383738372983
Non-OECD,,2014,2497.3530701287636,224.57891708416395,37.06944528849643,163.83855629886244
Non-OECD,,2015,2533.920428891166,273.6368640946519,59.088164736118536,187.90437634976325
Non-OECD,,2016,2622.673264606077,357.5635091947098,96.56507122636914,206.55980639451911
North America,,1965,324.95792165858364,0,0,0.345
North America,,1966,338.9226176707045,0,0,0.383
North America,,1967,371.41699633131043,0,0,0.47400000000000003
North America,,1968,377.11942085050237,0,0,0.629
North America,,1969,417.80507862221924,0,0,0.799
North America,,1970,423.82046105656275,0,0,0.8211842105263178
North America,,1971,443.73997718989574,0,0,0.8083836842105279
North America,,1972,465.46657367878436,0,0,1.7978905263157912
North America,,1973,473.31595281009766,0,0,2.471590526315807
North America,,1974,522.0012005151478,0,0,3.2127221052631767
North America,,1975,516.4280016121174,0,0,4.044849473684236
North America,,1976,509.9041632262592,0,0,5.277402105263186
North America,,1977,443.62319459595705,0,0,5.846899473684239
North America,,1978,519.5402470909055,0,0,5.1458315789473925
North America,,1979,516.570557092926,0,0,6.87760315789477
North America,,1980,521.4363643111076,0,0,7.92799315789476
North America,,1981,516.1881840161584,0,0,9.170082105263216
North America,,1982,596.337982060602,0,0,8.804783684210566
North America,,1983,625.4966913131271,0.002694949494949462,0.003,10.145726842105292
North America,,1984,637.4446295737336,0.0065555555555554855,0.005301010101010101,12.618036842105333
North America,,1985,617.2054760161581,0.006820202020201973,0.010737373737373738,14.25306631578954
North America,,1986,627.7582198868649,0.005231313131313081,0.014173737373737375,16.98750526315798
North America,,1987,590.1001957494917,0.004576767676767632,0.010603030303030303,19.262125789473767
North America,,1988,556.9758782949468,0.0018797979797979703,0.009185858585858585,19.3339936842106
North America,,1989,589.6714296222154,2.134376767676741,0.25313232323232326,57.00626789473721
North America,,1990,611.6262199737306,2.8196868686868335,0.3717949494949495,66.5373152631583
North America,,1991,616.6597464605989,2.983677777777741,0.4802528729674542,70.36827563327277
North America,,1992,593.0200205232256,2.9766898989898656,0.4138971094882212,75.6459350862224
North America,,1993,628.0347912343361,3.0961888888888516,0.4812145240299379,78.24148435394204
North America,,1994,607.5796898201951,3.5459282828282412,0.5089254253602808,78.30638276842858
North America,,1995,672.9189920949417,3.262215151515115,0.5233136784785027,76.46049546683162
North America,,1996,733.7010049454459,3.3347363636363263,0.5532359544271023,78.16260421457228
North America,,1997,731.2005932242345,3.3952474747474355,0.5456430955342495,79.46313845310901
North America,,1998,677.6906763898917,3.133258585858552,0.5417646092241868,80.29360285781263
North America,,1999,694.4292846464565,4.7123313131312745,0.5386052275113679,81.03371260270926
North America,,2000,662.7073082828209,5.932758585858502,0.5419337067548338,81.41265740024063
North America,,2001,570.3740292929228,7.152384848484767,0.6019300028613576,82.26647457574461
North America,,2002,632.5042181818109,10.88486868686858,0.6323344397637921,87.40421606630709
North America,,2003,626.1013323232249,12.00947070707059,0.6414437920375603,87.22828188368584
North America,,2004,626.2700050504978,15.251607070706878,0.7213955956735001,88.52150696752632
North America,,2005,656.1059619393866,19.561453535353298,0.7763743178248999,89.43212214000047
North America,,2006,668.9362999999923,29.350714141413842,0.8571163396051192,89.0604013763165
North America,,2007,637.9075222222149,38.02351206060566,1.1333578670450624,90.66058736731642
North America,,2008,667.8855919191842,59.92795223232277,1.6874836163313105,89.02674978021096
North America,,2009,667.1244848484774,81.80369156565573,2.1777491442444146,89.200984315632
North America,,2010,645.9664868686798,105.567279292928,3.264760170972112,92.29027596879017
North America,,2011,728.1968656565574,133.72836107122617,5.27305162797013,92.84507840936905
North America,,2012,686.2631636363558,159.09854631513156,9.922107269239234,94.16506531926356
North America,,2013,686.407850202012,190.26372735155945,17.378564230597895,98.47102235694801
North America,,2014,677.2547285858514,210.52730142567032,31.302826616161614,99.46754676268469
North America,,2015,654.9656346464571,226.00148594351654,42.26848387626263,101.40233772815837
North America,,2016,679.9558004695754,266.5761909057972,60.29421926037382,102.07249006921461
Norway,NOR,1965,49.364698,0,0,0
Norway,NOR,1966,48.6929492,0,0,0
Norway,NOR,1967,53.3244804,0,0,0
Norway,NOR,1968,60.2275832,0,0,0
Norway,NOR,1969,57.3947478,0,0,0
Norway,NOR,1970,57.8543654,0,0,0
Norway,NOR,1971,63.9398792,0,0,0
Norway,NOR,1972,68.1383092,0,0,0
Norway,NOR,1973,73.6537204,0,0,0
Norway,NOR,1974,76.654493,0,0,0
Norway,NOR,1975,77.4323074,0,0,0
Norway,NOR,1976,82.0505804,0,0,0
Norway,NOR,1977,72.2085766,0,0,0
Norway,NOR,1978,80.87502,0,0,0
Norway,NOR,1979,88.9934578,0,0,0
Norway,NOR,1980,83.9818582,0,0,0
Norway,NOR,1981,93.2846952,0,0,0
Norway,NOR,1982,92.9002074,0,0,0
Norway,NOR,1983,106.0656,0,0,0
Norway,NOR,1984,106.3572804,0,0,0
Norway,NOR,1985,102.9587618,0,0,0.005
Norway,NOR,1986,96.8334734,0,0,0.026
Norway,NOR,1987,103.7763508,0,0,0.021
Norway,NOR,1988,109.5657648,0,0,0.027
Norway,NOR,1989,118.7183422,0,0,0.029
Norway,NOR,1990,121.4053374,0,0,0.213
Norway,NOR,1991,110.5999044,0,0,0.209
Norway,NOR,1992,117.0787448,0,0,0.227
Norway,NOR,1993,119.6375774,0,0,0.243
Norway,NOR,1994,112.8361208,0,0,0.27
Norway,NOR,1995,122.5101874,0,0,0.289
Norway,NOR,1996,103.9354492,0,0,0.303
Norway,NOR,1997,110.9401982,0,0,0.241
Norway,NOR,1998,116.2788334,0,0,0.27
Norway,NOR,1999,121.8605356,0.014276,0,0.273
Norway,NOR,2000,142.2472278,0.030199,0,0.256
Norway,NOR,2001,121.003172,0.028758,0,0.255
Norway,NOR,2002,129.7491646,0.038903,0,0.25
Norway,NOR,2003,106.1186328,0.219796,0,0.33
Norway,NOR,2004,109.279702,0.259519,0,0.359
Norway,NOR,2005,136.570747,0.50703,0,0.333
Norway,NOR,2006,119.369,0.636,0,0.388
Norway,NOR,2007,133.65599999999998,0.892,0,0.386
Norway,NOR,2008,139.04399999999998,0.913,0.007355095890410959,0.397
Norway,NOR,2009,125.283,0.977,0.0076500000000000005,0.227
Norway,NOR,2010,116.75,0.879,0.00801,0.35
Norway,NOR,2011,120.291,1.283,0.00837,0.367
Norway,NOR,2012,141.738,1.548,0.00879904109589041,0.357
Norway,NOR,2013,128.15400000000002,1.881,0.009269999999999999,0.335
Norway,NOR,2014,135.43900000000002,2.217,0.01053,0.259
Norway,NOR,2015,137.351,2.515,0.012825,0.197
Norway,NOR,2016,143.360306,2.115742,0.019132273972602743,0.19753972602739725
OECD,,1965,707.4923652121186,0,0,5.0200000000000005
OECD,,1966,753.8773949515124,0,0,6.165
OECD,,1967,774.8676268606032,0,0,6.424999999999999
OECD,,1968,792.2588665393913,0,0,7.244
OECD,,1969,832.6288113676736,0,0,7.914904
OECD,,1970,852.3537084808054,0,0,9.785245171826318
OECD,,1971,883.0324814707035,0,0,9.92887831021053
OECD,,1972,918.9302304585821,0,0,10.850089566315791
OECD,,1973,919.8158569898957,0,0,12.092979765315807
OECD,,1974,1005.1932405070668,0,0,13.888051410526348
OECD,,1975,1011.8145530848444,0,0,15.394125923105301
OECD,,1976,974.8675007070673,0,0,16.54506391621057
OECD,,1977,969.550181997977,0,0,17.564634268368465
OECD,,1978,1042.098880949491,0.003,0,17.64144202536846
OECD,,1979,1074.307028107067,0.006,0,19.92454157094741
OECD,,1980,1068.7142242929258,0.010499999999999999,0,22.06352559578951
OECD,,1981,1074.0499392505014,0.010499999999999999,0,23.315380677315858
OECD,,1982,1142.829916153531,0.018499999999999996,0,30.940656951368478
OECD,,1983,1199.5287083454498,0.03279494949494946,0.003,33.73066041815793
OECD,,1984,1195.9742131979758,0.04475555555555548,0.0063111111111111,37.858733439579034
OECD,,1985,1191.188415884333,0.06422020202020197,0.011747474747474736,40.394829868998926
OECD,,1986,1178.6952906851548,0.1388313131313131,0.015183838383838372,46.652372530264415
OECD,,1987,1184.7951046047117,0.19537676767676762,0.010603030303030303,49.77245982031589
OECD,,1988,1190.3233735026622,0.33157979797979803,0.010195959595959583,52.147593856631666
OECD,,1989,1161.1154345472187,2.649776767676741,0.26222323232323225,91.22343857721094
OECD,,1990,1199.4221949363775,3.598137182565621,0.3845626262626262,100.94537576594783
OECD,,1991,1215.7294014349309,3.963105765616125,0.5044604487250298,106.19072560822018
OECD,,1992,1209.2501431728201,4.512028887838351,0.4657123822154938,113.67218786232762
OECD,,1993,1281.3068829564982,5.3841331628282445,0.5526944937269075,118.28797648509997
OECD,,1994,1235.952042491548,6.535660955353494,0.5958906930370484,121.35615955480233
OECD,,1995,1319.9805874399635,7.134797888080771,0.633488526963351,123.40552369237308
OECD,,1996,1354.36491899522,8.153950901818144,0.6897635271543747,127.41602692826294
OECD,,1997,1378.6720489349414,10.68631742020198,0.7399080444549632,133.6829632713771
OECD,,1998,1354.67328151798,14.348805296767642,0.8107124905373178,138.0155033854597
OECD,,1999,1363.018984226521,19.084925403131273,0.8913313133699533,143.03422140709353
OECD,,2000,1367.1279355050726,28.781101505858498,1.0667532971450358,146.39745553475097
OECD,,2001,1263.692129754075,34.98198362505041,1.3261083331505492,150.51235287672472
OECD,,2002,1285.9960044685101,49.07065509050494,1.664759556430457,162.52897765232143
OECD,,2003,1255.6751569887615,58.58679130686856,2.126488162744631,171.21870815633142
OECD,,2004,1282.711438820763,77.56992407575738,2.8196475766985443,185.23682581538145
OECD,,2005,1292.6280320324784,94.61026649156817,4.021509016769137,201.5135318163065
OECD,,2006,1312.5838135387232,117.49826364031642,5.546524591625321,212.46942785284068
OECD,,2007,1277.012069772236,150.61356375962788,7.428858746396725,226.0080314061589
OECD,,2008,1328.098466028473,188.37658224061605,12.184221252812447,233.64146778722764
OECD,,2009,1315.4882659528228,226.68044042034657,20.27693197545355,242.77128232061588
OECD,,2010,1353.9739909271348,268.7006865336904,32.27233372221761,264.3190992502269
OECD,,2011,1383.8523635949603,329.96651680646943,60.414704173913314,278.94335382202974
OECD,,2012,1389.1277310709415,383.4618119742488,91.89035833205553,298.79466970667016
OECD,,2013,1408.6880115525162,445.48504961756566,120.17263920475297,315.60456829862756
OECD,,2014,1388.7045509442992,484.7188548888347,159.26354222762103,332.6763697108643
OECD,,2015,1369.3615355041945,554.3983114998651,197.10276407708523,348.50657000105093
OECD,,2016,1400.2645044918202,601.9659968568868,236.4874212789552,355.1062577151277
Other Africa,,1965,12.153074174733,0,0,0
Other Africa,,1966,13.461445937510998,0,0,0
Other Africa,,1967,13.785115159104004,0,0,0
Other Africa,,1968,15.065365764834002,0,0,0
Other Africa,,1969,17.229787820817,0,0,0
Other Africa,,1970,21.803942815552002,0,0,0
Other Africa,,1971,20.369807504094,0,0,0.164
Other Africa,,1972,23.349199215376,0,0,0.16499999999999998
Other Africa,,1973,23.704969951533002,0,0,0.16999999999999998
Other Africa,,1974,27.350816089357004,0,0,0.175
Other Africa,,1975,28.650125571157997,0,0,0.17200000000000001
Other Africa,,1976,30.599332439815992,0,0,0.185
Other Africa,,1977,33.831558722531,0,0,0.189
Other Africa,,1978,33.993600940575,0,0,0.195
Other Africa,,1979,36.22286798387999,0,0,0.201
Other Africa,,1980,34.96841235587529,0,0,0.20700000000000002
Other Africa,,1981,36.14882226187051,0,0,0.218
Other Africa,,1982,36.6477639347722,0,0,0.236
Other Africa,,1983,34.86419906187051,0,0,0.23
Other Africa,,1984,34.48088951942446,0,0,0.234
Other Africa,,1985,38.18629585195844,0,0,0.269
Other Africa,,1986,39.871816701358924,0,0,0.659
Other Africa,,1987,37.569500708424464,0,0,0.6579999999999999
Other Africa,,1988,40.251771357139894,0,0,0.626
Other Africa,,1989,43.11079776712709,0,0,0.617
Other Africa,,1990,46.732452923237986,0,0,0.7321578947368421
Other Africa,,1991,48.46545741276199,0,0,0.738421052631579
Other Africa,,1992,47.11381546942424,0,0,0.730421052631579
Other Africa,,1993,46.0961285569076,0.002,0,0.715421052631579
Other Africa,,1994,45.6134021657866,0.0054,0,0.6004736842105264
Other Africa,,1995,49.644947375626245,0.0063,0,0.7454736842105264
Other Africa,,1996,49.998979918871434,0.0070999999999999995,0,0.8884615089636666
Other Africa,,1997,50.38451818851954,0.0072,0,0.8874615089636666
Other Africa,,1998,52.60133274001692,0.0076,0,1.1028703863483864
Other Africa,,1999,55.9610196126517,0.0078,0,1.0695545968747022
Other Africa,,2000,59.37031633158603,0.0955,0.002,1.3126315789473684
Other Africa,,2001,64.43996887108247,0.23707999999999999,0.002,1.402421052631579
Other Africa,,2002,66.50843130883523,0.23106400000000002,0.0021010101010101,1.2773684210526317
Other Africa,,2003,67.11498490029551,0.247187,0.0021010101010101,1.655
Other Africa,,2004,73.58856055242678,0.251267,0.004111111111111098,2.03
Other Africa,,2005,74.77325445165059,0.25829900000000006,0.007111111111111098,2.0177
Other Africa,,2006,80.53004358275113,0.23344,0.010721212121212097,2.81499
Other Africa,,2007,78.03860312334324,0.33966099999999994,0.012645495121212096,2.14115
Other Africa,,2008,80.56156337834334,0.35740099999999997,0.0661478835732669,2.2423219999999997
Other Africa,,2009,83.82812123482768,0.5185909999999999,0.1038034291212121,2.5731221900000003
Other Africa,,2010,92.70606691823572,0.8366969999999999,0.18829365010101012,2.922342064
Other Africa,,2011,89.563958554799,0.850056,0.2852245336010101,2.8838566109999997
Other Africa,,2012,97.19050753616361,1.1344261999999998,0.39797938156115964,2.979923546210527
Other Africa,,2013,104.04338567572414,1.9585800999999996,0.5148813122010102,3.25253759
Other Africa,,2014,108.50610514656319,2.941814851,0.5972677992010103,4.409818028
Other Africa,,2015,103.9868519015745,3.8809235013270063,0.6927063036,6.000892605000001
Other Africa,,2016,98.9921621944606,4.47032779541848,1.177572437801585,5.973481356957088
Other Asia Pacific,,1965,10.343227689095777,0,0,0
Other Asia Pacific,,1966,10.390905289095777,0,0,0
Other Asia Pacific,,1967,10.614324689095778,0,0,0
Other Asia Pacific,,1968,10.638099289095775,0,0,0
Other Asia Pacific,,1969,10.815035089095774,0,0,0
Other Asia Pacific,,1970,11.062787289095775,0,0,0
Other Asia Pacific,,1971,11.390600689095777,0,0,0
Other Asia Pacific,,1972,11.814555889095775,0,0,0
Other Asia Pacific,,1973,11.786058889095777,0,0,0
Other Asia Pacific,,1974,12.457508089095777,0,0,0
Other Asia Pacific,,1975,12.908189492950033,0,0,0
Other Asia Pacific,,1976,13.363444692950033,0,0,0
Other Asia Pacific,,1977,13.61487749295003,0,0,0
Other Asia Pacific,,1978,14.18347149295003,0,0,0
Other Asia Pacific,,1979,15.175037600026627,0,0,0
Other Asia Pacific,,1980,15.252334140664782,0,0,0
Other Asia Pacific,,1981,15.516974966151434,0,0,0
Other Asia Pacific,,1982,16.026017180138986,0,0,0
Other Asia Pacific,,1983,15.73013833491856,0,0,0
Other Asia Pacific,,1984,17.192480865455714,0,0,0.0010526315789473758
Other Asia Pacific,,1985,19.112396594949484,0,0,0
Other Asia Pacific,,1986,20.432865840404034,0,0,0
Other Asia Pacific,,1987,20.975212181818172,0,0,0
Other Asia Pacific,,1988,23.397940269696964,0,0,0
Other Asia Pacific,,1989,24.05829187777777,0,0,0
Other Asia Pacific,,1990,25.432690791838372,0,0,0
Other Asia Pacific,,1991,24.672156035101004,0,0,0
Other Asia Pacific,,1992,23.501027468030298,0,0.00010101010101009982,0
Other Asia Pacific,,1993,24.053063303999995,0,0.00010101010101009982,0
Other Asia Pacific,,1994,25.484320448969694,0,0.00010101010101009982,0
Other Asia Pacific,,1995,26.36095309842424,0,0.00010101010101009982,0
Other Asia Pacific,,1996,24.10102788394949,0.0016402180000000001,0.00010101010101009982,0
Other Asia Pacific,,1997,22.01337791158585,0.004917092,0.00010301010101009981,0
Other Asia Pacific,,1998,22.642016448414132,0.005854207,0.0003130101010100998,0
Other Asia Pacific,,1999,23.934943305384646,0.009316067,0.0003100101010100998,0
Other Asia Pacific,,2000,24.764430981865047,0.010702049,0.0008440101010100999,0
Other Asia Pacific,,2001,25.76264624465515,0.010333847,0.0013181061010100997,0.020117021276595745
Other Asia Pacific,,2002,25.729740580332322,0.011768735559999998,0.0022121221010101,0.025141426783479352
Other Asia Pacific,,2003,27.585292990009087,0.008090479570101011,0.0032150122020201998,0.08570400500625826
Other Asia Pacific,,2004,28.35016395831211,0.01415555160040404,0.0051501225050505,0.09184880574402259
Other Asia Pacific,,2005,30.69423611784464,0.019965068600404038,0.006232487515151508,0.17918267439562624
Other Asia Pacific,,2006,33.89863599201515,0.03064275760040404,0.009046335555555526,0.27556947368421064
Other Asia Pacific,,2007,36.407539384225245,0.04258953060040404,0.009935035757575724,0.46135299999999996
Other Asia Pacific,,2008,38.52294562331535,0.05186023862060604,0.027859424237442917,0.462752
Other Asia Pacific,,2009,38.04651225800546,0.060477295511515136,0.033500137333333325,0.489996
Other Asia Pacific,,2010,46.74517351715535,0.12372149351151514,0.045963956747474735,0.5073300000000001
Other Asia Pacific,,2011,51.55091811531557,0.1621647235317171,0.05744764041414141,0.519033
Other Asia Pacific,,2012,51.055403210404435,0.21596320026707067,0.07691616227687836,0.5124199999999999
Other Asia Pacific,,2013,60.284215906848885,0.38411507569131315,0.10071701396969696,0.524852772
Other Asia Pacific,,2014,57.68051075092969,0.5070667686913131,0.13773865896969698,0.5572909839999999
Other Asia Pacific,,2015,58.689150104396255,0.5835770246913131,0.17685132410569698,0.6004534530000001
Other Asia Pacific,,2016,61.17331054724793,0.5598141979024036,0.2101206675366452,0.6125100576431121
Other Europe & Eurasia,,1965,10.142833649999995,0,0,0
Other Europe & Eurasia,,1966,11.063848115999999,0,0,0
Other Europe & Eurasia,,1967,11.939170381999999,0,0,0
Other Europe & Eurasia,,1968,13.122463447999998,0,0,0
Other Europe & Eurasia,,1969,16.284936314,0,0,0.001904
Other Europe & Eurasia,,1970,16.894701979999997,0,0,0.012091
Other Europe & Eurasia,,1971,18.106728397999998,0,0,0.012033
Other Europe & Eurasia,,1972,20.819059415999995,0,0,0.021664
Other Europe & Eurasia,,1973,19.942676833999997,0,0,0.0242
Other Europe & Eurasia,,1974,24.484443251999995,0,0,0.005751
Other Europe & Eurasia,,1975,23.367114869999995,0,0,0.018347
Other Europe & Eurasia,,1976,25.02387848799999,0,0,0.019012
Other Europe & Eurasia,,1977,29.32413730599999,0,0,0.029126
Other Europe & Eurasia,,1978,30.451878523999994,0,0,0.033284999999999995
Other Europe & Eurasia,,1979,32.340806742,0,0,0.06163
Other Europe & Eurasia,,1980,34.43750415999998,0,0,0.05967200000000001
Other Europe & Eurasia,,1981,31.76130811399999,0,0,0.141133
Other Europe & Eurasia,,1982,30.33238806799999,0,0,0.17696800000000001
Other Europe & Eurasia,,1983,28.89902562199999,0,0,0.188714
Other Europe & Eurasia,,1984,33.20407277599999,0,0,0.192233
Other Europe & Eurasia,,1985,62.92588592999998,0,0,0.18923299999999996
Other Europe & Eurasia,,1986,64.45043308399998,0,0,0.22933900000000002
Other Europe & Eurasia,,1987,67.50862503799999,0,0,0.25613600000000003
Other Europe & Eurasia,,1988,75.71781619199999,0,0,0.268608
Other Europe & Eurasia,,1989,69.962227746,0,0,0.276508
Other Europe & Eurasia,,1990,66.99429182929292,0,0,0.29591
Other Europe & Eurasia,,1991,74.68470228525251,0,0,0.281025
Other Europe & Eurasia,,1992,68.70306956121212,0,0,0.24776900000000002
Other Europe & Eurasia,,1993,68.97152978525251,0.00042727272727272205,0,0.2882720000000001
Other Europe & Eurasia,,1994,75.13235419373737,0.0006111111111111043,0,0.27936500000000003
Other Europe & Eurasia,,1995,71.00088979838384,0.0005757575757575706,0,0.31817700000000004
Other Europe & Eurasia,,1996,80.07571650767676,0.0015858585858585772,0,0.38741978800000004
Other Europe & Eurasia,,1997,73.45559241898991,0.005295555555555549,0,0.41292941
Other Europe & Eurasia,,1998,75.77405598545455,0.007161515151515144,0,0.7009435669999999
Other Europe & Eurasia,,1999,82.10767969636365,0.019707676767676763,0,1.2114749999999999
Other Europe & Eurasia,,2000,78.15625139198991,0.029268282828282824,0.000040277777777,1.4399739999999999
Other Europe & Eurasia,,2001,76.33323761622223,0.027249090909090903,0.000046388888888,1.5739834999999998
Other Europe & Eurasia,,2002,74.70942113347476,0.037437474747474754,0.000058888888888,1.6068680153020005
Other Europe & Eurasia,,2003,78.05233442525252,0.0832912878787879,0,1.6216977756395
Other Europe & Eurasia,,2004,87.7124761000404,0.1059387373737373,0.009599166666666669,1.7316777750243098
Other Europe & Eurasia,,2005,87.64750729557575,0.1749492424242423,0.0182643333333333,1.9171218229999998
Other Europe & Eurasia,,2006,84.50180242524762,0.2183807828282826,0.0221158888888889,2.89456152256
Other Europe & Eurasia,,2007,79.23805331070709,0.26347039393939387,0.022634111111111098,3.8652176811578944
Other Europe & Eurasia,,2008,83.22863106084849,0.3079549898989898,0.02464584474885848,4.543041516578948
Other Europe & Eurasia,,2009,90.22385424093937,0.381294611111111,0.0315671205656566,5.2642218100000004
Other Europe & Eurasia,,2010,104.11455010693919,0.5709152021313131,0.0474548667777778,5.670487069000001
Other Europe & Eurasia,,2011,86.38542240963636,0.8367407642828281,0.120786658444444,6.08738401
Other Europe & Eurasia,,2012,87.98004529846466,1.1495724496060604,0.2643056861917808,7.044433208
Other Europe & Eurasia,,2013,100.1494405519091,1.4498874495757572,0.416844565,7.002741862000001
Other Europe & Eurasia,,2014,96.59076890060607,1.781141120646464,0.613154375191919,7.307047481
Other Europe & Eurasia,,2015,91.35201322552524,2.231528608262625,0.758061860212121,7.3327905
Other Europe & Eurasia,,2016,96.070927955466,2.2930915432153314,0.8157309779795798,8.043129855046915
Other Middle East,,1965,0.6267104,0,0,0
Other Middle East,,1966,0.6988074000000001,0,0,0
Other Middle East,,1967,0.8400656000000001,0,0,0
Other Middle East,,1968,0.9421626,0,0,0
Other Middle East,,1969,1.0934208,0,0,0
Other Middle East,,1970,1.1003566,0,0,0
Other Middle East,,1971,1.088873,0,0,0
Other Middle East,,1972,1.067873,0,0,0
Other Middle East,,1973,0.7866804000000001,0,0,0
Other Middle East,,1974,1.5565848,0,0,0
Other Middle East,,1975,2.014037,0,0,0
Other Middle East,,1976,2.494037,0,0,0
Other Middle East,,1977,3.1381026,0,0,0
Other Middle East,,1978,3.6153622,0,0,0
Other Middle East,,1979,4.248397799999999,0,0,0
Other Middle East,,1980,4.109265199999999,0,0,0
Other Middle East,,1981,4.0913607999999995,0,0,0
Other Middle East,,1982,4.1923608,0,0,0
Other Middle East,,1983,3.9453608,0,0,0
Other Middle East,,1984,4.4933608,0,0,0
